"tag","cluster","eigen_centrality","betweenness","closeness","degree.res","degree.centralization","degree.theoretical_max","theme"
"mural",2,0.00186438816099086,1817.91583097064,0.0001453065969195,139,0.377733628095018,7433802,"people"
"baby products",2,0.00185953499469113,622.110749323296,0.000135943447525829,81,0.377733628095018,7433802,"people"
"poster",2,0.0018546477542899,3273.30030506348,0.000148500148500148,176,0.377733628095018,7433802,"people"
"student",2,0.00185093545277626,1491.37228216728,0.000131164742917104,81,0.377733628095018,7433802,"people"
"watercolor paint",2,0.00182965976519772,9128.64528331717,0.000148654675189535,175,0.377733628095018,7433802,"people"
"stall",2,0.00177372984441014,996.402124683077,0.00013798813302056,86,0.377733628095018,7433802,"people"
"daughter",2,0.00177131298746152,440.019300795315,0.000136276914690651,68,0.377733628095018,7433802,"people"
"dance",2,0.00173760409999417,297.573436109617,0.000132397722759169,77,0.377733628095018,7433802,"people"
"decor",2,0.00170089462618533,2346.95288390116,0.000142959256611866,113,0.377733628095018,7433802,"people"
"baby carriage",2,0.00167530276671532,571.380521226296,0.000132978723404255,62,0.377733628095018,7433802,"people"
"pub",2,0.00164987057297551,736.903520169892,0.000134426670251378,78,0.377733628095018,7433802,"people"
"drawing",2,0.00163917510811792,1476.38932991748,0.000143905597927759,143,0.377733628095018,7433802,"people"
"lip",2,0.0015341853828943,1461.65951325079,0.000139723347771413,116,0.377733628095018,7433802,"people"
"paint",2,0.00152794194983011,3089.99350566337,0.000144050705848459,147,0.377733628095018,7433802,"people"
"portrait",2,0.00151192952212873,988.272815934889,0.000140173815531259,125,0.377733628095018,7433802,"people"
"beanie",2,0.00150047090603157,449.903720190052,0.000133262260127932,75,0.377733628095018,7433802,"people"
"long hair",2,0.00148112308787945,1371.9859841877,0.000142227279192149,105,0.377733628095018,7433802,"people"
"modern art",2,0.00146787331121505,3431.92005471573,0.000142267747901551,170,0.377733628095018,7433802,"people"
"net",2,0.00146629116628701,3955.22618097521,0.000146305779078274,166,0.377733628095018,7433802,"people"
"thigh",2,0.00144801963632311,920.374418209314,0.000133084908171413,92,0.377733628095018,7433802,"people"
"plaid",2,0.00143949844206422,1199.1860128738,0.00014110342881332,107,0.377733628095018,7433802,"people"
"gown",2,0.00143705825086261,805.165173198667,0.000138026224982747,91,0.377733628095018,7433802,"people"
"disco",2,0.00134984671651658,93.2217504370265,0.000125565042692115,53,0.377733628095018,7433802,"people"
"logo",2,0.00127210042952625,743.318672388905,0.0001339405304045,97,0.377733628095018,7433802,"people"
"foot",2,0.00125642845693548,2250.18621193674,0.000147058823529412,124,0.377733628095018,7433802,"people"
"bridal clothing",2,0.00124961185748878,1074.21908216373,0.000138293458719403,85,0.377733628095018,7433802,"people"
"pool",2,0.00122914671816623,454.75938135522,0.0001354096140826,59,0.377733628095018,7433802,"people"
"knit cap",2,0.00121633838622006,125.903282754559,0.000127194098193844,62,0.377733628095018,7433802,"people"
"father",2,0.00121368108494551,219.422348607818,0.00013331555792561,59,0.377733628095018,7433802,"people"
"graphics",2,0.00120876066433026,4301.93830666488,0.000145751348199971,175,0.377733628095018,7433802,"people"
"education",2,0.001208745294099,3039.31078362319,0.00012291052114061,56,0.377733628095018,7433802,"people"
"brown hair",2,0.00120565969701159,850.396327936226,0.000134879956838414,87,0.377733628095018,7433802,"people"
"electronics",2,0.00119718237342526,2015.32339985826,0.000135593220338983,147,0.377733628095018,7433802,"people"
"school",2,0.00119544292780739,60.7694495389923,0.00012202562538133,40,0.377733628095018,7433802,"people"
"long distance running",2,0.00116926248278299,321.987181895048,0.000124781632143748,32,0.377733628095018,7433802,"people"
"trampoline",2,0.00115812707781979,13.6721122768144,0.000119717466778403,31,0.377733628095018,7433802,"people"
"love",2,0.00115567593582185,981.467302475909,0.000143307537976498,80,0.377733628095018,7433802,"people"
"kindergarten",2,0.00113568539143475,48.8544138617109,0.000125486259254612,37,0.377733628095018,7433802,"people"
"lap",2,0.00113158764848494,277.561003852944,0.000129015610888918,60,0.377733628095018,7433802,"people"
"wedding dress",2,0.00112959006081677,439.530731976358,0.000130701869036727,70,0.377733628095018,7433802,"people"
"physical exercise",2,0.00112797510566627,657.507589210542,0.000136035913481159,66,0.377733628095018,7433802,"people"
"trampolining equipment and supplies",2,0.00111335250114855,7.66295396656631,0.000116631677163518,30,0.377733628095018,7433802,"people"
"theatre",2,0.00109192129892154,1464.67796463746,0.000139236981342244,89,0.377733628095018,7433802,"people"
"parade",2,0.00103358310615181,206.437143757665,0.000130582397492818,47,0.377733628095018,7433802,"people"
"bathing",2,0.00102573339520005,313.259562315392,0.000130633572828217,50,0.377733628095018,7433802,"people"
"demonstration",2,0.000993296469103192,45.9796106862307,0.000120860526951898,30,0.377733628095018,7433802,"people"
"half marathon",2,0.000982755033103936,18.4325133091638,0.000117896722471115,33,0.377733628095018,7433802,"people"
"marathon",2,0.000977864556083777,92.4002708833179,0.00012639029322548,38,0.377733628095018,7433802,"people"
"carnival",2,0.000971032307018081,1113.76500458913,0.000135869565217391,59,0.377733628095018,7433802,"people"
"display device",2,0.000952511794320061,3427.33273202635,0.000141442715700141,150,0.377733628095018,7433802,"people"
"sketch",2,0.000944171691869022,141.35245962474,0.000135722041259501,75,0.377733628095018,7433802,"people"
"vendor",2,0.000938778152624099,682.101289730164,0.000130429111777749,65,0.377733628095018,7433802,"people"
"family reunion",2,0.000896747912194167,9.40633329691631,0.000114982177762447,22,0.377733628095018,7433802,"people"
"illustration",2,0.000891592635838768,2642.78156136355,0.000143575017946877,167,0.377733628095018,7433802,"people"
"official",2,0.000871145388708734,1997.21295842906,0.000132802124833997,85,0.377733628095018,7433802,"people"
"tartan",2,0.000859855555024683,424.431391360571,0.00013840830449827,68,0.377733628095018,7433802,"people"
"acrylic paint",2,0.000839151634345495,1223.81205278373,0.000142186833499218,90,0.377733628095018,7433802,"people"
"cosplay",2,0.00083687174629394,204.71488603231,0.000131665569453588,35,0.377733628095018,7433802,"people"
"tabletop game",2,0.000824532627704608,398.050400519214,0.000137193030594046,47,0.377733628095018,7433802,"people"
"sun hat",2,0.000806721716903157,70.9206741029927,0.000121403423576545,48,0.377733628095018,7433802,"people"
"gentleman",2,0.000798069863694761,1017.21426993609,0.000137193030594046,115,0.377733628095018,7433802,"people"
"yoga",2,0.000775713232397908,293.122379404807,0.000129182276191707,36,0.377733628095018,7433802,"people"
"classroom",2,0.00075213707100905,386.926688657606,0.000126008064516129,74,0.377733628095018,7433802,"people"
"mother",2,0.000751366604313185,133.657602778362,0.000126071608673727,43,0.377733628095018,7433802,"people"
"fedora",2,0.000750355982922077,622.680603459575,0.00013700506918756,62,0.377733628095018,7433802,"people"
"club",2,0.000742700201946842,266.944478449199,0.000128518185323223,59,0.377733628095018,7433802,"people"
"knitting",2,0.000728767287372341,1294.28139480653,0.000142897970848814,99,0.377733628095018,7433802,"people"
"street art",2,0.000717333174842153,643.717729980704,0.000139159476760367,84,0.377733628095018,7433802,"people"
"scarf",2,0.000700129616260664,177.807017773065,0.000128965695125097,52,0.377733628095018,7433802,"people"
"retail",2,0.000682859890044421,1056.31446358737,0.000135080372821829,90,0.377733628095018,7433802,"people"
"wedding reception",2,0.000677098075157887,211.859046018786,0.000127599846880184,58,0.377733628095018,7433802,"people"
"graduation",2,0.000672544681706256,132.391520451459,0.00012911555842479,36,0.377733628095018,7433802,"people"
"marching",2,0.000663570193360281,451.849448272831,0.0001318391562294,55,0.377733628095018,7433802,"people"
"international student",2,0.000658619847872752,53.2539001915728,0.000124393581291205,39,0.377733628095018,7433802,"people"
"hair coloring",2,0.000652438738074778,470.659815415581,0.000136239782016349,67,0.377733628095018,7433802,"people"
"cartoon",2,0.000643247541570246,1051.38576563603,0.000144571345959231,108,0.377733628095018,7433802,"people"
"human leg",2,0.000642671705966779,1142.18187851872,0.000138007176373171,84,0.377733628095018,7433802,"people"
"music venue",2,0.000637743014759749,126.691482649093,0.000126039828585833,53,0.377733628095018,7433802,"people"
"athletics",2,0.000617273905881243,51.3102233111275,0.000124517494708006,38,0.377733628095018,7433802,"people"
"romance",2,0.000610670982971632,214.907834836522,0.000130531262237306,41,0.377733628095018,7433802,"people"
"reading",2,0.000600162838066924,670.622230189077,0.000135025654874426,61,0.377733628095018,7433802,"people"
"graffiti",2,0.000599510968355503,443.208166693754,0.000133832976445396,78,0.377733628095018,7433802,"people"
"sleep",2,0.000598003181370547,740.776923839816,0.000136407038603192,83,0.377733628095018,7433802,"people"
"multimedia",2,0.00059288427464634,1927.76882991945,0.000134210173131123,98,0.377733628095018,7433802,"people"
"convention",2,0.000583422836748575,229.253908226399,0.000124440019910403,55,0.377733628095018,7433802,"people"
"impressionist",2,0.000580786299797695,327.495396057114,0.000137835975189524,44,0.377733628095018,7433802,"people"
"protest",2,0.000573225000575315,78.9000604804059,0.000127828198900678,31,0.377733628095018,7433802,"people"
"library",2,0.0005681921489956,767.900349806074,0.000129148908691722,77,0.377733628095018,7433802,"people"
"staff",2,0.000561024213908764,652.085314081584,0.000130924325739722,57,0.377733628095018,7433802,"people"
"scene",2,0.000560576278489031,207.490997715229,0.000131371518654756,46,0.377733628095018,7433802,"people"
"portrait photography",2,0.000555754032201325,100.269213865776,0.000128501670521717,43,0.377733628095018,7433802,"people"
"tavern",2,0.000551686349578747,458.70611717824,0.000124641655241182,45,0.377733628095018,7433802,"people"
"auditorium",2,0.00055155426369082,629.721180140526,0.00012929919834497,97,0.377733628095018,7433802,"people"
"nightclub",2,0.000540135335663485,111.638247654916,0.000125928724342022,43,0.377733628095018,7433802,"people"
"mascot",2,0.000530903178755511,461.474432932153,0.000135135135135135,46,0.377733628095018,7433802,"people"
"recreation room",2,0.00052322207643043,651.256289223815,0.000126968004062976,68,0.377733628095018,7433802,"people"
"diagram",2,0.000522033940636601,141.079161041981,0.000127469725940089,40,0.377733628095018,7433802,"people"
"banquet",2,0.000519706299784575,389.103176655916,0.000130022103757639,59,0.377733628095018,7433802,"people"
"denim",2,0.000511109017357198,436.181199643515,0.000136798905608755,65,0.377733628095018,7433802,"people"
"toe",2,0.000493288456367285,394.133041799542,0.000136165577342048,55,0.377733628095018,7433802,"people"
"board game",2,0.000479977779229252,92.0738225590974,0.000134589502018843,26,0.377733628095018,7433802,"people"
"trousers",2,0.000478340061479013,254.547609198558,0.000136986301369863,52,0.377733628095018,7433802,"people"
"number",2,0.000474513475840153,1043.09801128285,0.000139938427092079,90,0.377733628095018,7433802,"people"
"elder",2,0.00047122387931599,225.06670391746,0.00013197835554969,46,0.377733628095018,7433802,"people"
"photo shoot",2,0.000471066414197093,233.975098998371,0.000132240148108966,54,0.377733628095018,7433802,"people"
"collage",2,0.000468142437842394,1422.62326800922,0.000142166619277794,77,0.377733628095018,7433802,"people"
"supermarket",2,0.000455768711344414,290.624269554213,0.000127275041364388,50,0.377733628095018,7433802,"people"
"golfer",2,0.000449459615929339,61.2998768786021,0.00012132977432662,31,0.377733628095018,7433802,"people"
"musical theatre",2,0.00044549823604068,179.309251655079,0.000121550990640574,39,0.377733628095018,7433802,"people"
"fictional character",2,0.000443775848899553,1406.49964886276,0.000140114894213255,100,0.377733628095018,7433802,"people"
"public speaking",2,0.000443400568913297,268.405435997927,0.000131943528169943,67,0.377733628095018,7433802,"people"
"jaw",2,0.000436750460841585,2290.20843129976,0.000144843568945539,118,0.377733628095018,7433802,"people"
"café",2,0.000424161421045197,587.528911905061,0.000125344697919278,55,0.377733628095018,7433802,"people"
"sleeve",2,0.00042407597380176,274.205165058228,0.000131613582521716,68,0.377733628095018,7433802,"people"
"grocery store",2,0.000422653701001871,371.320355778534,0.000127194098193844,53,0.377733628095018,7433802,"people"
"paper",2,0.000417845540066253,521.465942952393,0.000130855796911803,87,0.377733628095018,7433802,"people"
"spring break",2,0.000415060981559862,49.73598737058,0.00012385434728759,23,0.377733628095018,7433802,"people"
"undergarment",2,0.000412844306714772,310.737076777137,0.000131095962244363,36,0.377733628095018,7433802,"people"
"hair accessory",2,0.000400305763567943,914.02242534148,0.000138638569249965,69,0.377733628095018,7433802,"people"
"aisle",2,0.000381310815669833,910.639849125424,0.000132978723404255,86,0.377733628095018,7433802,"people"
"uniform",2,0.000379433549777696,825.993694763663,0.000130191381330556,66,0.377733628095018,7433802,"people"
"shopping mall",2,0.000377200274944037,466.186303361052,0.000125944584382872,54,0.377733628095018,7433802,"people"
"santa claus",2,0.000369116766514557,50.8013177121034,0.000125565042692115,24,0.377733628095018,7433802,"people"
"barefoot",2,0.00036167295342736,290.496491538989,0.000134228187919463,41,0.377733628095018,7433802,"people"
"plastic",2,0.000352826951929251,3169.09892646815,0.000143287003868749,88,0.377733628095018,7433802,"people"
"bedtime",2,0.000345248766458071,252.18222269517,0.000133173525103209,53,0.377733628095018,7433802,"people"
"label",2,0.000342767820925911,842.278085636586,0.000137854976564654,71,0.377733628095018,7433802,"people"
"line art",2,0.000340434302889374,166.310178663683,0.000123548307388189,46,0.377733628095018,7433802,"people"
"wool",2,0.000336721625306036,1292.38804795336,0.000142836737608913,90,0.377733628095018,7433802,"people"
"ballroom",2,0.000334270126308231,240.020612197138,0.000129483361388062,53,0.377733628095018,7433802,"people"
"dancer",2,0.000329215887249862,166.044999845343,0.000128122998078155,39,0.377733628095018,7433802,"people"
"tooth",2,0.000324197982367337,76.8612894947803,0.000124409056979348,34,0.377733628095018,7433802,"people"
"convenience store",2,0.000319901335981349,544.606767154709,0.00012827090815803,54,0.377733628095018,7433802,"people"
"business executive",2,0.000318722408527622,48.2181643351151,0.000121138703815869,42,0.377733628095018,7433802,"people"
"lighting accessory",2,0.00031809447745148,2260.31363218241,0.00014052838673412,92,0.377733628095018,7433802,"people"
"art gallery",2,0.000313532805751919,395.30385192158,0.000132784490771478,68,0.377733628095018,7433802,"people"
"chest",2,0.000308804134678795,586.17734700754,0.000131147540983607,56,0.377733628095018,7433802,"people"
"athlete",2,0.000306952580713313,246.178899866157,0.000127323656735421,41,0.377733628095018,7433802,"people"
"balance",2,0.000306746855123795,42.2134778817685,0.000121536217792902,22,0.377733628095018,7433802,"people"
"academic dress",2,0.000306177343280261,16.5929073730737,0.000121817517358996,22,0.377733628095018,7433802,"people"
"tuxedo",2,0.000305009777290055,390.089282921277,0.000130327121073895,42,0.377733628095018,7433802,"people"
"class",2,0.000293689571013397,137.380072778937,0.000126742712294043,34,0.377733628095018,7433802,"people"
"gadget",2,0.000286029911336042,1182.81109252728,0.00013646288209607,81,0.377733628095018,7433802,"people"
"emblem",2,0.000283471501399753,385.623558705966,0.000136742786817995,46,0.377733628095018,7433802,"people"
"shopping",2,0.000278330745786678,323.725379704838,0.0001311303435615,50,0.377733628095018,7433802,"people"
"calligraphy",2,0.000275701771792688,103.280960761533,0.000129684865776164,62,0.377733628095018,7433802,"people"
"stuffed toy",2,0.000273689112047361,3686.92021113136,0.000141083521444695,68,0.377733628095018,7433802,"people"
"homework",2,0.000272573142135665,3.82123626075909,0.000117980179329873,20,0.377733628095018,7433802,"people"
"professional golfer",2,0.000271887756063772,34.1657955188785,0.000124626121635095,25,0.377733628095018,7433802,"people"
"outlet store",2,0.000268807845707802,801.848146147451,0.000134843581445523,60,0.377733628095018,7433802,"people"
"audio equipment",2,0.000263613257535441,1151.448475698,0.000140173815531259,68,0.377733628095018,7433802,"people"
"drinking",2,0.000260054235421746,193.680869248932,0.000124984376952881,36,0.377733628095018,7433802,"people"
"cross country running",2,0.000256425868586712,10.4789549741296,0.000108354101202731,17,0.377733628095018,7433802,"people"
"linens",2,0.000254625879531086,640.708357071372,0.000134553283100108,58,0.377733628095018,7433802,"people"
"podium",2,0.000252870363138925,33.0864196498804,0.00012227928588897,22,0.377733628095018,7433802,"people"
"christmas ornament",2,0.00024875914381048,534.014340227386,0.000139958012596221,53,0.377733628095018,7433802,"people"
"writing",2,0.00024613070689667,487.207035289323,0.000131095962244363,64,0.377733628095018,7433802,"people"
"championship",2,0.000245315427325383,5874.23529496473,0.000128733264675592,47,0.377733628095018,7433802,"people"
"comfort",2,0.00024281434352609,79.3707116270151,0.000130992926381975,49,0.377733628095018,7433802,"people"
"brown",2,0.00024073147889951,487.057316372967,0.000134643866971859,50,0.377733628095018,7433802,"people"
"marriage",2,0.000238296822958114,18.0873404314607,0.000123258967089856,35,0.377733628095018,7433802,"people"
"electronic instrument",2,0.000235635451187127,1781.20569577708,0.00013290802764487,69,0.377733628095018,7433802,"people"
"album cover",2,0.000233749770691383,676.078623641219,0.000137438152831226,71,0.377733628095018,7433802,"people"
"hug",2,0.000230833009662777,247.670086645375,0.000128600823045268,28,0.377733628095018,7433802,"people"
"hoodie",2,0.000229657167667728,11.040407031293,0.000120918984280532,23,0.377733628095018,7433802,"people"
"thumb",2,0.000227631562217832,641.324629846814,0.000137098985467508,53,0.377733628095018,7433802,"people"
"quilt",2,0.000226914024230563,123.999882030459,0.000131700250230475,49,0.377733628095018,7433802,"people"
"exhibition",2,0.000224594216695144,310.501071423228,0.000133725595078898,51,0.377733628095018,7433802,"people"
"lamp",2,0.000218588589798688,505.091316903817,0.000135208220659816,49,0.377733628095018,7433802,"people"
"bazaar",2,0.000217987466531409,175.449356167119,0.000128949065119278,31,0.377733628095018,7433802,"people"
"graphic design",2,0.000208415633414795,886.291811327373,0.000143905597927759,82,0.377733628095018,7433802,"people"
"office",2,0.000203845252326068,129.804973952382,0.000125125125125125,40,0.377733628095018,7433802,"people"
"measuring instrument",2,0.000203747798934236,373.294131310598,0.000136556056261095,41,0.377733628095018,7433802,"people"
"academic conference",2,0.000202067819435413,21.6537950183908,0.000116808784020558,37,0.377733628095018,7433802,"people"
"cobalt blue",2,0.000199036933687702,1592.41443714091,0.00014367816091954,87,0.377733628095018,7433802,"people"
"headpiece",2,0.000196311964087177,169.842940356895,0.000128024580719498,39,0.377733628095018,7433802,"people"
"job",2,0.000196160115099215,1091.24011413049,0.000129886998311469,51,0.377733628095018,7433802,"people"
"entrepreneur",2,0.000193275817859589,62.6036312636771,0.000118371212121212,35,0.377733628095018,7433802,"people"
"triangle",2,0.000189709970897497,961.749273233028,0.000135281385281385,55,0.377733628095018,7433802,"people"
"grocer",2,0.000189566949309245,78.5657905695222,0.000117522623104948,28,0.377733628095018,7433802,"people"
"plush",2,0.000189259432804719,389.849144802873,0.000138811771238201,51,0.377733628095018,7433802,"people"
"military officer",2,0.000187394402459255,932.232463896388,0.000135611608353675,42,0.377733628095018,7433802,"people"
"handwriting",2,0.000186161993736523,204.257565675769,0.000129819550824354,46,0.377733628095018,7433802,"people"
"multi sport event",2,0.000179976823856029,281.819417927941,0.000121951219512195,23,0.377733628095018,7433802,"people"
"business",2,0.000178823127839863,300.617003930393,0.000129516901955705,49,0.377733628095018,7433802,"people"
"phd",2,0.000169020233935519,1.35741490643588,0.000112637981527371,13,0.377733628095018,7433802,"people"
"businessperson",2,0.000165425134299315,262.687880365029,0.00012227928588897,36,0.377733628095018,7433802,"people"
"model",2,0.000165058352692675,724.398408410944,0.00013550135501355,51,0.377733628095018,7433802,"people"
"candle",2,0.000160455153736674,700.795284164001,0.000128435653737478,44,0.377733628095018,7433802,"people"
"inventory",2,0.000157311133941192,80.0735878699573,0.000124984376952881,37,0.377733628095018,7433802,"people"
"lecture",2,0.00015598556429863,93.7819431944165,0.000123107226394189,39,0.377733628095018,7433802,"people"
"choreography",2,0.000154094752194579,238.391107536547,0.00013349352556401,29,0.377733628095018,7433802,"people"
"billiard room",2,0.000153614497350091,156.671111163588,0.000127551020408163,30,0.377733628095018,7433802,"people"
"television",2,0.000152895106340905,748.750630376252,0.000134989200863931,50,0.377733628095018,7433802,"people"
"fan",2,0.000152115271010442,212.56145431035,0.000129483361388062,26,0.377733628095018,7433802,"people"
"art exhibition",2,0.000151716089708497,190.377745652118,0.000133904659882164,43,0.377733628095018,7433802,"people"
"collection",2,0.000151485599241373,232.916051014769,0.000129265770423992,52,0.377733628095018,7433802,"people"
"fiction",2,0.000150483831903951,482.314238861098,0.000140252454417952,58,0.377733628095018,7433802,"people"
"tattoo",2,0.000146404262553213,148.94853829927,0.000129988301052905,37,0.377733628095018,7433802,"people"
"personal computer",2,0.000142045938952373,229.308914928049,0.000132117849121416,61,0.377733628095018,7433802,"people"
"media",2,0.000140445322617844,666.84690557945,0.00013401232913428,57,0.377733628095018,7433802,"people"
"infant bed",2,0.000139236206503821,110.176444736491,0.000126151129052605,26,0.377733628095018,7433802,"people"
"thread",2,0.000135170138565852,1245.41450945381,0.000142816338189089,70,0.377733628095018,7433802,"people"
"woolen",2,0.000132101610172879,426.312397119917,0.000141083521444695,58,0.377733628095018,7433802,"people"
"rectangle",2,0.000131929553156941,1148.30402608251,0.000136295488619327,57,0.377733628095018,7433802,"people"
"display advertising",2,0.000128008855038147,638.483606049269,0.000131752305665349,46,0.377733628095018,7433802,"people"
"back",2,0.000125235097788622,236.833427771874,0.000130463144161774,37,0.377733628095018,7433802,"people"
"figure drawing",2,0.000123935927573881,52.1344122014033,0.000124672734073058,33,0.377733628095018,7433802,"people"
"tights",2,0.000121202402252276,150.471489713385,0.00012929919834497,33,0.377733628095018,7433802,"people"
"lampshade",2,0.000118627612602643,565.059647619537,0.000132890365448505,54,0.377733628095018,7433802,"people"
"organization",2,0.000118580098892871,1179.82866119813,0.000133333333333333,63,0.377733628095018,7433802,"people"
"document",2,0.000118349922916633,120.585335089435,0.000129098889749548,35,0.377733628095018,7433802,"people"
"table tennis",2,0.000116603689419031,197.998367021248,0.000123762376237624,25,0.377733628095018,7433802,"people"
"mobile phone",2,0.000113890923573873,91.630670062492,0.000125486259254612,32,0.377733628095018,7433802,"people"
"arena",2,0.000111878032574704,428.937858889273,0.000132292631300437,39,0.377733628095018,7433802,"people"
"convenience food",2,0.000111477245504583,60.8203392614505,0.000116090085906664,32,0.377733628095018,7433802,"people"
"crochet",2,0.00011133209878493,520.954140429779,0.000131943528169943,61,0.377733628095018,7433802,"people"
"meeting",2,0.000110453115256718,306.46626726551,0.000123334977799704,35,0.377733628095018,7433802,"people"
"symbol",2,0.000104617714012926,354.094159713331,0.000136481506755835,50,0.377733628095018,7433802,"people"
"tablecloth",2,0.000104242116705782,436.095626669501,0.0001318391562294,46,0.377733628095018,7433802,"people"
"rave",2,0.000103258390513637,240.080202433249,0.000128915817970865,32,0.377733628095018,7433802,"people"
"bookselling",2,0.000100546077966141,85.2735355221895,0.000128882587962366,37,0.377733628095018,7433802,"people"
"electronics accessory",2,0.000100294705693345,61.9628164982093,0.000120004800192008,22,0.377733628095018,7433802,"people"
"private school",2,9.87114868305568e-05,3.12125938697304,0.000106700810926163,14,0.377733628095018,7433802,"people"
"flower girl",2,9.6780559018758e-05,14.143618120684,0.000119118522930316,16,0.377733628095018,7433802,"people"
"top",2,9.52425462633267e-05,227.497194738096,0.000129449838187702,39,0.377733628095018,7433802,"people"
"cyclocomputer",2,9.44602966711416e-05,53.9796634743589,0.000123793018073781,25,0.377733628095018,7433802,"people"
"presentation",2,9.27542596730676e-05,196.994377117394,0.000122384041121038,32,0.377733628095018,7433802,"people"
"screen",2,8.97285328543997e-05,2127.27882741854,0.000134825401105568,46,0.377733628095018,7433802,"people"
"cue sports",2,8.77198150304829e-05,13.6201388496425,0.000121300339640951,19,0.377733628095018,7433802,"people"
"eyelash",2,8.71466109259693e-05,430.55784344658,0.000128617363344051,44,0.377733628095018,7433802,"people"
"billiard table",2,8.42214846190182e-05,33.6933790304272,0.000115167568812622,20,0.377733628095018,7433802,"people"
"retro style",2,8.25096633677618e-05,90.8508089077399,0.000122564039710749,34,0.377733628095018,7433802,"people"
"tennis",2,8.17076265260547e-05,45.0710550941574,0.000124254473161034,24,0.377733628095018,7433802,"people"
"communication device",2,8.01402658571208e-05,444.162469040176,0.000124269914253759,38,0.377733628095018,7433802,"people"
"snooker",2,7.71684528530407e-05,101.495411976361,0.000133155792276964,25,0.377733628095018,7433802,"people"
"knee",2,7.63646111108083e-05,115.93286717606,0.000126008064516129,26,0.377733628095018,7433802,"people"
"public library",2,7.60144504016849e-05,81.113803209938,0.000119688809096349,33,0.377733628095018,7433802,"people"
"computer",2,7.55818192366576e-05,87.4735565201599,0.000121270919233568,33,0.377733628095018,7433802,"people"
"training",2,7.51851812549704e-05,1273.42526848864,0.000128040973111396,54,0.377733628095018,7433802,"people"
"psychedelic art",2,7.45444147131612e-05,200.43737495335,0.000132837407013815,36,0.377733628095018,7433802,"people"
"english billiards",2,7.40540977053175e-05,7.48658551505264,0.000115740740740741,18,0.377733628095018,7433802,"people"
"business administration",2,7.27752894651878e-05,81.2341271253877,0.000114771031791576,23,0.377733628095018,7433802,"people"
"needlework",2,6.98260755703933e-05,90.3967311625499,0.000123793018073781,45,0.377733628095018,7433802,"people"
"tongue",2,6.75062696688564e-05,82.3560418272908,0.000124672734073058,22,0.377733628095018,7433802,"people"
"point",2,6.61914016542331e-05,165.166808782026,0.000126198889449773,35,0.377733628095018,7433802,"people"
"costume design",2,6.06042922157642e-05,426.888457968746,0.000132731616671091,47,0.377733628095018,7433802,"people"
"comics",2,5.81319766992899e-05,229.131866009974,0.000132538104705103,28,0.377733628095018,7433802,"people"
"bridal accessory",2,5.78568157154629e-05,65.8741909226991,0.000118525542254356,25,0.377733628095018,7433802,"people"
"flat panel display",2,5.66620020262941e-05,138.694292948509,0.000128667009778693,27,0.377733628095018,7433802,"people"
"library science",2,5.46549393943643e-05,113.205872114853,0.000121862052156958,28,0.377733628095018,7433802,"people"
"child art",2,5.4245617203075e-05,46.6587560807677,0.000125643925116221,23,0.377733628095018,7433802,"people"
"seminar",2,5.25072641274267e-05,72.2125272782814,0.000121817517358996,37,0.377733628095018,7433802,"people"
"conference hall",2,5.22995257331038e-05,271.039241173665,0.000124054087582186,42,0.377733628095018,7433802,"people"
"fashion design",2,5.17806450677021e-05,25.536593408457,0.000121610117961814,24,0.377733628095018,7433802,"people"
"whole food",2,5.04006184349067e-05,375.006035511646,0.000121921482565228,42,0.377733628095018,7433802,"people"
"creative arts",2,5.01349241148213e-05,50.4739692539637,0.000126103404791929,28,0.377733628095018,7433802,"people"
"projection screen",2,4.8332102849391e-05,83.7664621348003,0.000118736642127761,26,0.377733628095018,7433802,"people"
"bridesmaid",2,4.80993704005795e-05,34.2926885887818,0.000120481927710843,17,0.377733628095018,7433802,"people"
"tennis court",2,4.80959753901478e-05,17.8796553101541,0.000119431506031291,21,0.377733628095018,7433802,"people"
"teacher",2,4.21223235746674e-05,59.6055428189697,0.000120787534726416,19,0.377733628095018,7433802,"people"
"laptop",2,4.0776291684395e-05,183.577537906315,0.000130123617436565,41,0.377733628095018,7433802,"people"
"computer monitor",2,3.78822051944828e-05,117.977313079201,0.000126374320738026,28,0.377733628095018,7433802,"people"
"quilting",2,3.64145545827681e-05,97.1461920169387,0.000130718954248366,32,0.377733628095018,7433802,"people"
"sole",2,3.60253552715629e-05,1.37950068025951,0.000111769308147983,16,0.377733628095018,7433802,"people"
"telephony",2,3.2095251047152e-05,19.0952943252432,0.000116225011622501,17,0.377733628095018,7433802,"people"
"smartphone",2,3.18299671827116e-05,19.062766574457,0.000119817876827223,16,0.377733628095018,7433802,"people"
"clip art",2,2.91414196197013e-05,270.647050825315,0.000126774847870183,33,0.377733628095018,7433802,"people"
"mobile device",2,2.89759171054215e-05,325.893384569103,0.000125328988595062,27,0.377733628095018,7433802,"people"
"craft",2,2.74395303323588e-05,65.7587619547463,0.000129215660938106,29,0.377733628095018,7433802,"people"
"computer hardware",2,2.67572080489551e-05,107.658505571455,0.000121153380179307,29,0.377733628095018,7433802,"people"
"pocket billiards",2,2.56395745018865e-05,1.62745561067453,0.000109793588054458,13,0.377733628095018,7433802,"people"
"racquet sport",2,2.46301331909995e-05,86.8135993124705,0.000119717466778403,20,0.377733628095018,7433802,"people"
