"","tag","freq","prop","pct"
"1253","elevation",48,0.000305613742431285,0.733411314334326
"1254","european herring gull",48,0.000305613742431285,0.733411314334326
"1255","grasshopper",48,0.000305613742431285,0.733411314334326
"1256","mountain bike racing",48,0.000305613742431285,0.733411314334326
"1257","skyscraper",48,0.000305613742431285,0.733411314334326
"1258","wildfire",48,0.000305613742431285,0.733411314334326
"1259","american food",47,0.000299246789463966,0.731603572947682
"1260","baked goods",47,0.000299246789463966,0.731603572947682
"1261","cruiser",47,0.000299246789463966,0.731603572947682
"1262","cup",47,0.000299246789463966,0.731603572947682
"1263","hearth",47,0.000299246789463966,0.731603572947682
"1264","hornet",47,0.000299246789463966,0.731603572947682
"1265","old world oriole",47,0.000299246789463966,0.731603572947682
"1266","steering wheel",47,0.000299246789463966,0.731603572947682
"1267","tunnel",47,0.000299246789463966,0.731603572947682
"1268","banner",46,0.000292879836496648,0.729264142917907
"1269","beanie",46,0.000292879836496648,0.729264142917907
"1270","bell tower",46,0.000292879836496648,0.729264142917907
"1271","dog walking",46,0.000292879836496648,0.729264142917907
"1272","halter",46,0.000292879836496648,0.729264142917907
"1273","islet",46,0.000292879836496648,0.729264142917907
"1274","lingzhi mushroom",46,0.000292879836496648,0.729264142917907
"1275","miniature schnauzer",46,0.000292879836496648,0.729264142917907
"1276","nunatak",46,0.000292879836496648,0.729264142917907
"1277","retail",46,0.000292879836496648,0.729264142917907
"1278","rooster",46,0.000292879836496648,0.729264142917907
"1279","scaled reptile",46,0.000292879836496648,0.729264142917907
"1280","sink",46,0.000292879836496648,0.729264142917907
"1281","aerobatics",45,0.000286512883529329,0.727137388345385
"1282","bed sheet",45,0.000286512883529329,0.727137388345385
"1283","bird migration",45,0.000286512883529329,0.727137388345385
"1284","garden cosmos",45,0.000286512883529329,0.727137388345385
"1285","pavilion",45,0.000286512883529329,0.727137388345385
"1286","skyline",45,0.000286512883529329,0.727137388345385
"1287","wolf spider",45,0.000286512883529329,0.727137388345385
"1288","dam",44,0.000280145930562011,0.725010633772863
"1289","education",44,0.000280145930562011,0.725010633772863
"1290","hood",44,0.000280145930562011,0.725010633772863
"1291","iris family",44,0.000280145930562011,0.725010633772863
"1292","pink family",44,0.000280145930562011,0.725010633772863
"1293","pint us",44,0.000280145930562011,0.725010633772863
"1294","ski binding",44,0.000280145930562011,0.725010633772863
"1295","snowboard",44,0.000280145930562011,0.725010633772863
"1296","trident",44,0.000280145930562011,0.725010633772863
"1297","white tailed deer",44,0.000280145930562011,0.725010633772863
"1298","wind turbine",44,0.000280145930562011,0.725010633772863
"1299","wine glass",44,0.000280145930562011,0.725010633772863
"1300","yawl",44,0.000280145930562011,0.725010633772863
"1301","cake decorating",43,0.000273778977594693,0.722564866014462
"1302","coastal cutthroat trout",43,0.000273778977594693,0.722564866014462
"1303","fisheye lens",43,0.000273778977594693,0.722564866014462
"1304","jeep wrangler",43,0.000273778977594693,0.722564866014462
"1305","marriage",43,0.000273778977594693,0.722564866014462
"1306","sacred lotus",43,0.000273778977594693,0.722564866014462
"1307","scarf",43,0.000273778977594693,0.722564866014462
"1308","shelving",43,0.000273778977594693,0.722564866014462
"1309","student",43,0.000273778977594693,0.722564866014462
"1310","transmission tower",43,0.000273778977594693,0.722564866014462
"1311","celestial event",42,0.000267412024627374,0.720544449170566
"1312","commodity",42,0.000267412024627374,0.720544449170566
"1313","ford",42,0.000267412024627374,0.720544449170566
"1314","laughter",42,0.000267412024627374,0.720544449170566
"1315","non alcoholic beverage",42,0.000267412024627374,0.720544449170566
"1316","northern pike",42,0.000267412024627374,0.720544449170566
"1317","plumbing fixture",42,0.000267412024627374,0.720544449170566
"1318","race track",42,0.000267412024627374,0.720544449170566
"1319","wool",42,0.000267412024627374,0.720544449170566
"1320","italian food",41,0.000261045071660056,0.71852403232667
"1321","lily",41,0.000261045071660056,0.71852403232667
"1322","long distance running",41,0.000261045071660056,0.71852403232667
"1323","parish",41,0.000261045071660056,0.71852403232667
"1324","shade",41,0.000261045071660056,0.71852403232667
"1325","swing",41,0.000261045071660056,0.71852403232667
"1326","thoroughfare",41,0.000261045071660056,0.71852403232667
"1327","universe",41,0.000261045071660056,0.71852403232667
"1328","wedding reception",41,0.000261045071660056,0.71852403232667
"1329","whales dolphins and porpoises",41,0.000261045071660056,0.71852403232667
"1330","air force",40,0.000254678118692737,0.715546575925138
"1331","balcony",40,0.000254678118692737,0.715546575925138
"1332","barque",40,0.000254678118692737,0.715546575925138
"1333","bulldozer",40,0.000254678118692737,0.715546575925138
"1334","canadian football",40,0.000254678118692737,0.715546575925138
"1335","circle",40,0.000254678118692737,0.715546575925138
"1336","hay",40,0.000254678118692737,0.715546575925138
"1337","helicopter rotor",40,0.000254678118692737,0.715546575925138
"1338","hotel",40,0.000254678118692737,0.715546575925138
"1339","lark",40,0.000254678118692737,0.715546575925138
"1340","plaid",40,0.000254678118692737,0.715546575925138
"1341","pool",40,0.000254678118692737,0.715546575925138
"1342","ski helmet",40,0.000254678118692737,0.715546575925138
"1343","snake",40,0.000254678118692737,0.715546575925138
"1344","storm",40,0.000254678118692737,0.715546575925138
"1345","supermarket",40,0.000254678118692737,0.715546575925138
"1346","television",40,0.000254678118692737,0.715546575925138
"1347","trestle",40,0.000254678118692737,0.715546575925138
"1348","bald eagle",39,0.000248311165725419,0.712250106337729
"1349","bmw",39,0.000248311165725419,0.712250106337729
"1350","european food",39,0.000248311165725419,0.712250106337729
"1351","grocery store",39,0.000248311165725419,0.712250106337729
"1352","halloween",39,0.000248311165725419,0.712250106337729
"1353","impressionist",39,0.000248311165725419,0.712250106337729
"1354","motorcycle accessories",39,0.000248311165725419,0.712250106337729
"1355","roasting",39,0.000248311165725419,0.712250106337729
"1356","schnauzer",39,0.000248311165725419,0.712250106337729
"1357","screenshot",39,0.000248311165725419,0.712250106337729
"1358","serpent",39,0.000248311165725419,0.712250106337729
"1359","torte",39,0.000248311165725419,0.712250106337729
"1360","window treatment",39,0.000248311165725419,0.712250106337729
"1361","batholith",38,0.0002419442127581,0.70948532539345
"1362","biplane",38,0.0002419442127581,0.70948532539345
"1363","convenience store",38,0.0002419442127581,0.70948532539345
"1364","cuisine classique",38,0.0002419442127581,0.70948532539345
"1365","dandelion",38,0.0002419442127581,0.70948532539345
"1366","general aviation",38,0.0002419442127581,0.70948532539345
"1367","juice",38,0.0002419442127581,0.70948532539345
"1368","line art",38,0.0002419442127581,0.70948532539345
"1369","media",38,0.0002419442127581,0.70948532539345
"1370","pole",38,0.0002419442127581,0.70948532539345
"1371","pradal serey",38,0.0002419442127581,0.70948532539345
"1372","recreational vehicle",38,0.0002419442127581,0.70948532539345
"1373","snowmobile",38,0.0002419442127581,0.70948532539345
"1374","ale",37,0.000235577259790782,0.706614206720544
"1375","classroom",37,0.000235577259790782,0.706614206720544
"1376","combat sport",37,0.000235577259790782,0.706614206720544
"1377","crane like bird",37,0.000235577259790782,0.706614206720544
"1378","daylily",37,0.000235577259790782,0.706614206720544
"1379","icing",37,0.000235577259790782,0.706614206720544
"1380","music venue",37,0.000235577259790782,0.706614206720544
"1381","parking",37,0.000235577259790782,0.706614206720544
"1382","rallycross",37,0.000235577259790782,0.706614206720544
"1383","seaweed",37,0.000235577259790782,0.706614206720544
"1384","sleep",37,0.000235577259790782,0.706614206720544
"1385","stall",37,0.000235577259790782,0.706614206720544
"1386","tours",37,0.000235577259790782,0.706614206720544
"1387","tree stump",37,0.000235577259790782,0.706614206720544
"1388","anthriscus",36,0.000229210306823463,0.703636750319013
"1389","boxing",36,0.000229210306823463,0.703636750319013
"1390","contact sport",36,0.000229210306823463,0.703636750319013
"1391","golf",36,0.000229210306823463,0.703636750319013
"1392","linens",36,0.000229210306823463,0.703636750319013
"1393","lotus family",36,0.000229210306823463,0.703636750319013
"1394","palace",36,0.000229210306823463,0.703636750319013
"1395","personal flotation device",36,0.000229210306823463,0.703636750319013
"1396","schnoodle",36,0.000229210306823463,0.703636750319013
"1397","sleeve",36,0.000229210306823463,0.703636750319013
"1398","stable",36,0.000229210306823463,0.703636750319013
"1399","steak",36,0.000229210306823463,0.703636750319013
"1400","sun hat",36,0.000229210306823463,0.703636750319013
"1401","tour bus service",36,0.000229210306823463,0.703636750319013
"1402","basketball court",35,0.000222843353856145,0.700552956188856
"1403","black cat",35,0.000222843353856145,0.700552956188856
"1404","chamaemelum nobile",35,0.000222843353856145,0.700552956188856
"1405","dahlia",35,0.000222843353856145,0.700552956188856
"1406","frozen dessert",35,0.000222843353856145,0.700552956188856
"1407","hall",35,0.000222843353856145,0.700552956188856
"1408","lifejacket",35,0.000222843353856145,0.700552956188856
"1409","nepeta",35,0.000222843353856145,0.700552956188856
"1410","perch",35,0.000222843353856145,0.700552956188856
"1411","protective gear in sports",35,0.000222843353856145,0.700552956188856
"1412","salt marsh",35,0.000222843353856145,0.700552956188856
"1413","snowboarding",35,0.000222843353856145,0.700552956188856
"1414","sunlounger",35,0.000222843353856145,0.700552956188856
"1415","viburnum",35,0.000222843353856145,0.700552956188856
"1416","viola",35,0.000222843353856145,0.700552956188856
"1417","animal migration",34,0.000216476400888827,0.697788175244577
"1418","concrete",34,0.000216476400888827,0.697788175244577
"1419","emydidae",34,0.000216476400888827,0.697788175244577
"1420","freight car",34,0.000216476400888827,0.697788175244577
"1421","obelisk",34,0.000216476400888827,0.697788175244577
"1422","personal computer",34,0.000216476400888827,0.697788175244577
"1423","rear view mirror",34,0.000216476400888827,0.697788175244577
"1424","reef",34,0.000216476400888827,0.697788175244577
"1425","sports training",34,0.000216476400888827,0.697788175244577
"1426","vendor",34,0.000216476400888827,0.697788175244577
"1427","whipped cream",34,0.000216476400888827,0.697788175244577
"1428","american lobster",33,0.000210109447921508,0.694917056571672
"1429","basketball",33,0.000210109447921508,0.694917056571672
"1430","borador",33,0.000210109447921508,0.694917056571672
"1431","bud",33,0.000210109447921508,0.694917056571672
"1432","gazebo",33,0.000210109447921508,0.694917056571672
"1433","graphic design",33,0.000210109447921508,0.694917056571672
"1434","health & beauty",33,0.000210109447921508,0.694917056571672
"1435","leafhopper",33,0.000210109447921508,0.694917056571672
"1436","lemonade",33,0.000210109447921508,0.694917056571672
"1437","manor house",33,0.000210109447921508,0.694917056571672
"1438","marathon",33,0.000210109447921508,0.694917056571672
"1439","moose",33,0.000210109447921508,0.694917056571672
"1440","naval architecture",33,0.000210109447921508,0.694917056571672
"1441","patio",33,0.000210109447921508,0.694917056571672
"1442","sled dog racing",33,0.000210109447921508,0.694917056571672
"1443","soldier",33,0.000210109447921508,0.694917056571672
"1444","angling",32,0.00020374249495419,0.691620586984262
"1445","bony fish",32,0.00020374249495419,0.691620586984262
"1446","coneflower",32,0.00020374249495419,0.691620586984262
"1447","driftwood",32,0.00020374249495419,0.691620586984262
"1448","east siberian laika",32,0.00020374249495419,0.691620586984262
"1449","fedora",32,0.00020374249495419,0.691620586984262
"1450","fictional character",32,0.00020374249495419,0.691620586984262
"1451","fowl",32,0.00020374249495419,0.691620586984262
"1452","hydrangea",32,0.00020374249495419,0.691620586984262
"1453","owl",32,0.00020374249495419,0.691620586984262
"1454","special effects",32,0.00020374249495419,0.691620586984262
"1455","sportswear",32,0.00020374249495419,0.691620586984262
"1456","sweet grass",32,0.00020374249495419,0.691620586984262
"1457","theatre",32,0.00020374249495419,0.691620586984262
"1458","wakesurfing",32,0.00020374249495419,0.691620586984262
"1459","apiales",31,0.000197375541986871,0.688643130582731
"1460","army",31,0.000197375541986871,0.688643130582731
"1461","beer bottle",31,0.000197375541986871,0.688643130582731
"1462","bowed string instrument",31,0.000197375541986871,0.688643130582731
"1463","chelydridae",31,0.000197375541986871,0.688643130582731
"1464","christmas lights",31,0.000197375541986871,0.688643130582731
"1465","cut flowers",31,0.000197375541986871,0.688643130582731
"1466","flat panel display",31,0.000197375541986871,0.688643130582731
"1467","limeade",31,0.000197375541986871,0.688643130582731
"1468","official",31,0.000197375541986871,0.688643130582731
"1469","professional boxing",31,0.000197375541986871,0.688643130582731
"1470","recreation room",31,0.000197375541986871,0.688643130582731
"1471","subcompact car",31,0.000197375541986871,0.688643130582731
"1472","aisle",30,0.000191008589019553,0.685559336452573
"1473","brown hair",30,0.000191008589019553,0.685559336452573
"1474","car seat cover",30,0.000191008589019553,0.685559336452573
"1475","centrepiece",30,0.000191008589019553,0.685559336452573
"1476","chrysanths",30,0.000191008589019553,0.685559336452573
"1477","ciconiiformes",30,0.000191008589019553,0.685559336452573
"1478","dungeness crab",30,0.000191008589019553,0.685559336452573
"1479","fish pond",30,0.000191008589019553,0.685559336452573
"1480","jay",30,0.000191008589019553,0.685559336452573
"1481","lotus",30,0.000191008589019553,0.685559336452573
"1482","rafting",30,0.000191008589019553,0.685559336452573
"1483","screen",30,0.000191008589019553,0.685559336452573
"1484","siberian husky",30,0.000191008589019553,0.685559336452573
"1485","skateboarding",30,0.000191008589019553,0.685559336452573
"1486","spritzer",30,0.000191008589019553,0.685559336452573
"1487","vulnerable native breeds",30,0.000191008589019553,0.685559336452573
"1488","baby carriage",29,0.000184641636052234,0.681837515950659
"1489","caterpillar",29,0.000184641636052234,0.681837515950659
"1490","colubridae",29,0.000184641636052234,0.681837515950659
"1491","commercial building",29,0.000184641636052234,0.681837515950659
"1492","cricket",29,0.000184641636052234,0.681837515950659
"1493","cucumber gourd and melon family",29,0.000184641636052234,0.681837515950659
"1494","downhill mountain biking",29,0.000184641636052234,0.681837515950659
"1495","gentleman",29,0.000184641636052234,0.681837515950659
"1496","hair coloring",29,0.000184641636052234,0.681837515950659
"1497","half marathon",29,0.000184641636052234,0.681837515950659
"1498","heron",29,0.000184641636052234,0.681837515950659
"1499","keyboard",29,0.000184641636052234,0.681837515950659
"1500","law enforcement",29,0.000184641636052234,0.681837515950659
"1501","military",29,0.000184641636052234,0.681837515950659
"1502","observation tower",29,0.000184641636052234,0.681837515950659
"1503","ostrich fern",29,0.000184641636052234,0.681837515950659
"1504","overpass",29,0.000184641636052234,0.681837515950659
"1505","physical exercise",29,0.000184641636052234,0.681837515950659
"1506","plank",29,0.000184641636052234,0.681837515950659
"1507","banquet",28,0.000178274683084916,0.678115695448745
"1508","box lacrosse",28,0.000178274683084916,0.678115695448745
"1509","campus",28,0.000178274683084916,0.678115695448745
"1510","caving",28,0.000178274683084916,0.678115695448745
"1511","cityscape",28,0.000178274683084916,0.678115695448745
"1512","daughter",28,0.000178274683084916,0.678115695448745
"1513","diwali",28,0.000178274683084916,0.678115695448745
"1514","estuary",28,0.000178274683084916,0.678115695448745
"1515","european shorthair",28,0.000178274683084916,0.678115695448745
"1516","flock",28,0.000178274683084916,0.678115695448745
"1517","grouse",28,0.000178274683084916,0.678115695448745
"1518","poultry",28,0.000178274683084916,0.678115695448745
"1519","school",28,0.000178274683084916,0.678115695448745
"1520","sled",28,0.000178274683084916,0.678115695448745
"1521","sun tanning",28,0.000178274683084916,0.678115695448745
"1522","troop",28,0.000178274683084916,0.678115695448745
"1523","ballroom",27,0.000171907730117598,0.674819225861336
"1524","bicycles equipment and supplies",27,0.000171907730117598,0.674819225861336
"1525","convertible",27,0.000171907730117598,0.674819225861336
"1526","european garden spider",27,0.000171907730117598,0.674819225861336
"1527","off road racing",27,0.000171907730117598,0.674819225861336
"1528","phasianidae",27,0.000171907730117598,0.674819225861336
"1529","porsche",27,0.000171907730117598,0.674819225861336
"1530","pub",27,0.000171907730117598,0.674819225861336
"1531","seafood boil",27,0.000171907730117598,0.674819225861336
"1532","sidewalk",27,0.000171907730117598,0.674819225861336
"1533","snack",27,0.000171907730117598,0.674819225861336
"1534","steel",27,0.000171907730117598,0.674819225861336
"1535","straw",27,0.000171907730117598,0.674819225861336
"1536","traffic light",27,0.000171907730117598,0.674819225861336
"1537","volleyball net",27,0.000171907730117598,0.674819225861336
"1538","antarctic flora",26,0.000165540777150279,0.670672054444917
"1539","arecales",26,0.000165540777150279,0.670672054444917
"1540","artifact",26,0.000165540777150279,0.670672054444917
"1541","auriculariales",26,0.000165540777150279,0.670672054444917
"1542","auto show",26,0.000165540777150279,0.670672054444917
"1543","calf",26,0.000165540777150279,0.670672054444917
"1544","common sage",26,0.000165540777150279,0.670672054444917
"1545","common snapping turtle",26,0.000165540777150279,0.670672054444917
"1546","cookware and bakeware",26,0.000165540777150279,0.670672054444917
"1547","crane",26,0.000165540777150279,0.670672054444917
"1548","electric locomotive",26,0.000165540777150279,0.670672054444917
"1549","evening primrose",26,0.000165540777150279,0.670672054444917
"1550","father",26,0.000165540777150279,0.670672054444917
"1551","goldendoodle",26,0.000165540777150279,0.670672054444917
"1552","ice climbing",26,0.000165540777150279,0.670672054444917
"1553","ice cream",26,0.000165540777150279,0.670672054444917
"1554","iris versicolor",26,0.000165540777150279,0.670672054444917
"1555","jersey",26,0.000165540777150279,0.670672054444917
"1556","malvales",26,0.000165540777150279,0.670672054444917
"1557","nail",26,0.000165540777150279,0.670672054444917
"1558","totem",26,0.000165540777150279,0.670672054444917
"1559","ultralight aviation",26,0.000165540777150279,0.670672054444917
"1560","weapon",26,0.000165540777150279,0.670672054444917
"1561","wire fencing",26,0.000165540777150279,0.670672054444917
"1562","alloy wheel",25,0.000159173824182961,0.665993194385368
"1563","art gallery",25,0.000159173824182961,0.665993194385368
"1564","barquentine",25,0.000159173824182961,0.665993194385368
"1565","boxing glove",25,0.000159173824182961,0.665993194385368
"1566","classical sculpture",25,0.000159173824182961,0.665993194385368
"1567","condominium",25,0.000159173824182961,0.665993194385368
"1568","convenience food",25,0.000159173824182961,0.665993194385368
"1569","convention",25,0.000159173824182961,0.665993194385368
"1570","cornales",25,0.000159173824182961,0.665993194385368
"1571","farmworker",25,0.000159173824182961,0.665993194385368
"1572","flap",25,0.000159173824182961,0.665993194385368
"1573","graffiti",25,0.000159173824182961,0.665993194385368
"1574","headlamp",25,0.000159173824182961,0.665993194385368
"1575","lap",25,0.000159173824182961,0.665993194385368
"1576","lupinus mutabilis",25,0.000159173824182961,0.665993194385368
"1577","marguerite daisy",25,0.000159173824182961,0.665993194385368
"1578","muscle car",25,0.000159173824182961,0.665993194385368
"1579","neon",25,0.000159173824182961,0.665993194385368
"1580","tooth",25,0.000159173824182961,0.665993194385368
"1581","touring car",25,0.000159173824182961,0.665993194385368
"1582","auriculariaceae",24,0.000152806871215642,0.662165036154828
"1583","center console",24,0.000152806871215642,0.662165036154828
"1584","chain link fencing",24,0.000152806871215642,0.662165036154828
"1585","crab",24,0.000152806871215642,0.662165036154828
"1586","handwriting",24,0.000152806871215642,0.662165036154828
"1587","heavy lift ship",24,0.000152806871215642,0.662165036154828
"1588","jaw",24,0.000152806871215642,0.662165036154828
"1589","nannyberry",24,0.000152806871215642,0.662165036154828
"1590","nightclub",24,0.000152806871215642,0.662165036154828
"1591","number",24,0.000152806871215642,0.662165036154828
"1592","ranch",24,0.000152806871215642,0.662165036154828
"1593","skin head percussion instrument",24,0.000152806871215642,0.662165036154828
"1594","snowplow",24,0.000152806871215642,0.662165036154828
"1595","still life",24,0.000152806871215642,0.662165036154828
"1596","supermoto",24,0.000152806871215642,0.662165036154828
"1597","umbrella",24,0.000152806871215642,0.662165036154828
"1598","aggression",23,0.000146439918248324,0.658443215652914
"1599","animal shelter",23,0.000146439918248324,0.658443215652914
"1600","antique",23,0.000146439918248324,0.658443215652914
"1601","antler",23,0.000146439918248324,0.658443215652914
"1602","archery",23,0.000146439918248324,0.658443215652914
"1603","caravan",23,0.000146439918248324,0.658443215652914
"1604","dairy product",23,0.000146439918248324,0.658443215652914
"1605","devil's bridge",23,0.000146439918248324,0.658443215652914
"1606","driveway",23,0.000146439918248324,0.658443215652914
"1607","family reunion",23,0.000146439918248324,0.658443215652914
"1608","homarus",23,0.000146439918248324,0.658443215652914
"1609","litter",23,0.000146439918248324,0.658443215652914
"1610","love",23,0.000146439918248324,0.658443215652914
"1611","rust",23,0.000146439918248324,0.658443215652914
"1612","sandpiper",23,0.000146439918248324,0.658443215652914
"1613","sash window",23,0.000146439918248324,0.658443215652914
"1614","street dog",23,0.000146439918248324,0.658443215652914
"1615","tide pool",23,0.000146439918248324,0.658443215652914
"1616","writing",23,0.000146439918248324,0.658443215652914
"1617","acoustic guitar",22,0.000140072965281005,0.653232666950234
"1618","algae",22,0.000140072965281005,0.653232666950234
"1619","alley",22,0.000140072965281005,0.653232666950234
"1620","attic",22,0.000140072965281005,0.653232666950234
"1621","billiard room",22,0.000140072965281005,0.653232666950234
"1622","business executive",22,0.000140072965281005,0.653232666950234
"1623","caesar salad",22,0.000140072965281005,0.653232666950234
"1624","casting fishing",22,0.000140072965281005,0.653232666950234
"1625","dew",22,0.000140072965281005,0.653232666950234
"1626","electronic instrument",22,0.000140072965281005,0.653232666950234
"1627","firearm",22,0.000140072965281005,0.653232666950234
"1628","huckleberry",22,0.000140072965281005,0.653232666950234
"1629","jewellery",22,0.000140072965281005,0.653232666950234
"1630","kindergarten",22,0.000140072965281005,0.653232666950234
"1631","logging",22,0.000140072965281005,0.653232666950234
"1632","military aircraft",22,0.000140072965281005,0.653232666950234
"1633","passenger",22,0.000140072965281005,0.653232666950234
"1634","pezizales",22,0.000140072965281005,0.653232666950234
"1635","piano",22,0.000140072965281005,0.653232666950234
"1636","piciformes",22,0.000140072965281005,0.653232666950234
"1637","pizza",22,0.000140072965281005,0.653232666950234
"1638","public speaking",22,0.000140072965281005,0.653232666950234
"1639","quilt",22,0.000140072965281005,0.653232666950234
"1640","radio controlled helicopter",22,0.000140072965281005,0.653232666950234
"1641","resort town",22,0.000140072965281005,0.653232666950234
"1642","signaling device",22,0.000140072965281005,0.653232666950234
"1643","skateboard",22,0.000140072965281005,0.653232666950234
"1644","vase",22,0.000140072965281005,0.653232666950234
"1645","villa",22,0.000140072965281005,0.653232666950234
"1646","window covering",22,0.000140072965281005,0.653232666950234
"1647","academic conference",21,0.000133706012313687,0.64568268821778
"1648","beagle harrier",21,0.000133706012313687,0.64568268821778
"1649","bedtime",21,0.000133706012313687,0.64568268821778
"1650","bilberry",21,0.000133706012313687,0.64568268821778
"1651","billiard table",21,0.000133706012313687,0.64568268821778
"1652","blackbird",21,0.000133706012313687,0.64568268821778
"1653","boston terrier",21,0.000133706012313687,0.64568268821778
"1654","bow and arrow",21,0.000133706012313687,0.64568268821778
"1655","chest of drawers",21,0.000133706012313687,0.64568268821778
"1656","classical architecture",21,0.000133706012313687,0.64568268821778
"1657","club",21,0.000133706012313687,0.64568268821778
"1658","coachman",21,0.000133706012313687,0.64568268821778
"1659","coffee cup",21,0.000133706012313687,0.64568268821778
"1660","construction",21,0.000133706012313687,0.64568268821778
"1661","crescent",21,0.000133706012313687,0.64568268821778
"1662","cue sports",21,0.000133706012313687,0.64568268821778
"1663","english billiards",21,0.000133706012313687,0.64568268821778
"1664","english riding",21,0.000133706012313687,0.64568268821778
"1665","executive car",21,0.000133706012313687,0.64568268821778
"1666","fiddle",21,0.000133706012313687,0.64568268821778
"1667","fruit tree",21,0.000133706012313687,0.64568268821778
"1668","full rigged ship",21,0.000133706012313687,0.64568268821778
"1669","great black backed gull",21,0.000133706012313687,0.64568268821778
"1670","grille",21,0.000133706012313687,0.64568268821778
"1671","gun",21,0.000133706012313687,0.64568268821778
"1672","hair accessory",21,0.000133706012313687,0.64568268821778
"1673","hibiscus",21,0.000133706012313687,0.64568268821778
"1674","home appliance",21,0.000133706012313687,0.64568268821778
"1675","library",21,0.000133706012313687,0.64568268821778
"1676","mediterranean food",21,0.000133706012313687,0.64568268821778
"1677","mother",21,0.000133706012313687,0.64568268821778
"1678","outdoor power equipment",21,0.000133706012313687,0.64568268821778
"1679","outlet store",21,0.000133706012313687,0.64568268821778
"1680","rib eye steak",21,0.000133706012313687,0.64568268821778
"1681","sea turtle",21,0.000133706012313687,0.64568268821778
"1682","sphere",21,0.000133706012313687,0.64568268821778
"1683","standard schnauzer",21,0.000133706012313687,0.64568268821778
"1684","street food",21,0.000133706012313687,0.64568268821778
"1685","tartan",21,0.000133706012313687,0.64568268821778
"1686","taste",21,0.000133706012313687,0.64568268821778
"1687","under cabinet lighting",21,0.000133706012313687,0.64568268821778
"1688","archipelago",20,0.000127339059346369,0.638239047213952
"1689","athletics",20,0.000127339059346369,0.638239047213952
"1690","bathtub",20,0.000127339059346369,0.638239047213952
"1691","blueberry",20,0.000127339059346369,0.638239047213952
"1692","breakwater",20,0.000127339059346369,0.638239047213952
"1693","cardinal",20,0.000127339059346369,0.638239047213952
"1694","ceramic",20,0.000127339059346369,0.638239047213952
"1695","denim",20,0.000127339059346369,0.638239047213952
"1696","fiddlehead fern",20,0.000127339059346369,0.638239047213952
"1697","garden buildings",20,0.000127339059346369,0.638239047213952
"1698","home fencing",20,0.000127339059346369,0.638239047213952
"1699","island",20,0.000127339059346369,0.638239047213952
"1700","longhorn beetle",20,0.000127339059346369,0.638239047213952
"1701","military vehicle",20,0.000127339059346369,0.638239047213952
"1702","minivan",20,0.000127339059346369,0.638239047213952
"1703","nest",20,0.000127339059346369,0.638239047213952
"1704","oil tanker",20,0.000127339059346369,0.638239047213952
"1705","parking lot",20,0.000127339059346369,0.638239047213952
"1706","playground slide",20,0.000127339059346369,0.638239047213952
"1707","plott hound",20,0.000127339059346369,0.638239047213952
"1708","pomeranian",20,0.000127339059346369,0.638239047213952
"1709","rhododendron",20,0.000127339059346369,0.638239047213952
"1710","rope",20,0.000127339059346369,0.638239047213952
"1711","scale model",20,0.000127339059346369,0.638239047213952
"1712","skating",20,0.000127339059346369,0.638239047213952
"1713","tabby cat",20,0.000127339059346369,0.638239047213952
"1714","tomato",20,0.000127339059346369,0.638239047213952
"1715","trampoline",20,0.000127339059346369,0.638239047213952
"1716","trampolining equipment and supplies",20,0.000127339059346369,0.638239047213952
"1717","air racing",19,0.00012097210637905,0.631858783496384
"1718","amaryllis family",19,0.00012097210637905,0.631858783496384
"1719","bamboo",19,0.00012097210637905,0.631858783496384
"1720","bird nest",19,0.00012097210637905,0.631858783496384
"1721","birthday cake",19,0.00012097210637905,0.631858783496384
"1722","broholmer",19,0.00012097210637905,0.631858783496384
"1723","cannon",19,0.00012097210637905,0.631858783496384
"1724","cherry blossom",19,0.00012097210637905,0.631858783496384
"1725","crew",19,0.00012097210637905,0.631858783496384
"1726","drop",19,0.00012097210637905,0.631858783496384
"1727","german spitz",19,0.00012097210637905,0.631858783496384
"1728","glider",19,0.00012097210637905,0.631858783496384
"1729","graduation",19,0.00012097210637905,0.631858783496384
"1730","grillades",19,0.00012097210637905,0.631858783496384
"1731","hen of the wood",19,0.00012097210637905,0.631858783496384
"1732","hydrangeaceae",19,0.00012097210637905,0.631858783496384
"1733","ice hotel",19,0.00012097210637905,0.631858783496384
"1734","laptop",19,0.00012097210637905,0.631858783496384
"1735","lighting accessory",19,0.00012097210637905,0.631858783496384
"1736","marching",19,0.00012097210637905,0.631858783496384
"1737","narcissus",19,0.00012097210637905,0.631858783496384
"1738","ox",19,0.00012097210637905,0.631858783496384
"1739","pilot",19,0.00012097210637905,0.631858783496384
"1740","pint glass",19,0.00012097210637905,0.631858783496384
"1741","potato and tomato genus",19,0.00012097210637905,0.631858783496384
"1742","sloop",19,0.00012097210637905,0.631858783496384
"1743","tree frog",19,0.00012097210637905,0.631858783496384
"1744","turret",19,0.00012097210637905,0.631858783496384
"1745","wedding ceremony supply",19,0.00012097210637905,0.631858783496384
"1746","whisky",19,0.00012097210637905,0.631858783496384
"1747","wood burning stove",19,0.00012097210637905,0.631858783496384
"1748","audi",18,0.000114605153411732,0.624415142492556
"1749","azalea",18,0.000114605153411732,0.624415142492556
"1750","beer cocktail",18,0.000114605153411732,0.624415142492556
"1751","bookcase",18,0.000114605153411732,0.624415142492556
"1752","boxing ring",18,0.000114605153411732,0.624415142492556
